,WV,FL,IL,MN,MD,RI,ID,NH,NC,VT,CT,DE,NM,CA,NJ,WI,OR,NE,PA,WA,LA,GA,AL,UT,OH,TX,CO,SC,OK,TN,WY,HI,ND,KY,ME,NY,NV,AK,MI,AR,MS,MO,MT,KS,IN,SD,MA,VA,DC,IA,AZ
2016-04-01,-1.0804820612273058,3.7676941065253544,1.0151431116489418,1.704366123093104,1.642741418936744,1.1489536315141713,3.421368547418968,2.3066277102875565,2.8989286052906182,0.03205128205128194,0.45729896662312086,1.8247353007434075,0.48661800486617945,3.232941442601933,1.7400487817143873,1.716961498439118,3.285883081078045,1.1560693641618602,0.9969061533172896,3.266613290632514,-0.6674696376593348,3.093564344718236,1.681528662420373,3.8382654556108786,1.419319022945964,1.4421814794427723,2.5904067810036846,2.9467967414261276,-0.6720672067206723,2.860515170450606,-3.5164099129269877,1.4310426167636559,-4.863685932388229,1.7353695002135794,1.429745275267047,2.063273727647874,3.2433731080323547,-0.9425625920471248,2.3852342640795055,2.160186108341633,1.5147488705819834,1.8035070176065204,1.453993055555558,0.8026947609833135,1.580255093589522,0.9826860084230393,2.269788823444907,2.0560991519895655,2.4973572938689292,1.0139905018611284,3.0030947923432416
2016-05-01,-0.48396017699114946,3.5613893876540237,0.46047453994406684,1.1501887847853443,1.042408789230942,0.5510204081632608,3.153018529587559,1.513298685417297,2.463542404077579,0.06383657835939971,0.26654030681751983,0.7822977201609405,0.2550091074681182,3.053062144910834,1.2949279899812094,1.1452890903428825,3.0272452068617506,1.0159362549800877,0.635916422413052,3.231059033875039,-0.8371346934683443,2.7436295982290027,1.3051647960997448,3.603209336250912,0.9735590220157242,1.2710075162570833,2.0483877333543843,2.622491366798463,-0.9597504648791277,2.41837968561065,-3.6302521008403366,1.4447236180904488,-4.899387576552927,1.3015299617509468,1.080373219839581,1.335143697669161,2.927335088139116,-1.5298617240364742,1.625135427952329,1.7190082644628069,1.032383305391349,1.3160702852671236,1.3885875461054464,0.2927944011997585,1.052423212695075,0.8177570093457875,1.5927839465646576,1.5541752215609383,2.237725417928127,0.49343159243833146,2.929523809523804
2016-06-01,-1.9292158223455869,3.327902039204056,0.38321228956792464,0.8990414888407017,0.9973379325859622,0.8179959100204526,3.252275100701185,1.4831804281345562,2.4105754276827485,0.0,-0.1123794877861295,0.7585899152164233,-0.04853779881082154,2.7023818449926296,1.3869417184057653,1.0552902913293138,2.844687866763551,0.8648971070682965,0.4640252046162807,2.8448823903369336,-0.9529541578894518,2.5096162867060734,1.2339409942619284,3.511450381679393,0.7668768204107224,0.9616843382836304,2.197888766346301,2.3656235963467553,-1.1817636472705506,2.3482758620689603,-3.5111411208642695,1.1438420557818851,-4.424389170151888,0.9121281221827537,0.9327442317133006,1.3355287230149893,3.059517169946635,-2.0053081686818075,1.7816322202059531,1.6999504868790316,0.8122903054917918,1.3869132290184938,1.4332247557003353,-0.06418027526206016,0.8294111838857088,0.864284045783692,1.3876199177706772,1.5258063679061795,1.9976343803390861,0.19846350832266602,2.6798629615531144
2016-07-01,-1.6833611574846863,3.5964404839563313,0.5517010783248288,1.40397443509237,1.1611356655929272,0.8780886256892106,3.6436644854253464,1.7873510540788118,2.4457352491592754,0.9627727856226009,0.4804555430333979,1.1366168932471554,0.12125621438099365,2.647652779072285,1.633652236904548,1.2882503281066437,3.1132971885305505,0.9830205540661385,0.9268777412280604,3.1605361794041054,-0.9460406447091785,2.6690725031635276,1.4767076017456748,3.840023185045638,0.9977173993078736,1.236126187531017,2.544539269280688,2.573291523567778,-1.0308042670502116,2.5295980176211375,-3.6498817167961994,1.484839012191319,-3.470380194518119,1.6032276901842168,1.1109295866688296,1.519903757330976,3.7281399046104946,-1.8267530936947551,1.9634123401053527,1.6118421052631504,1.2701772955808321,1.3339482740270414,1.366001734605371,0.2711187214611943,1.5167001879389463,1.2365842277181516,2.031802120141357,1.1913376059541125,1.554539516655784,0.6341682147203986,3.2448041338956735
2016-08-01,-1.614924126409567,3.4219179426776547,0.5854605065069851,1.5987712500436402,1.2231157658500136,0.9813943978736361,3.7592867756314874,1.911607279400518,2.3428879968072858,0.4488618146841983,0.45079779346341997,1.069757075997324,0.04849660523764676,2.412974928601974,1.5311720698254483,1.3552658804055318,2.94003006848933,0.6838453914767006,0.7390173805939426,3.0885707045108957,-1.5856342537014845,2.580524519657823,1.2505695914130976,3.6276918629859933,0.8384664889215854,1.162771159242526,2.5885772645140914,2.3870967741935534,-0.875929925605945,2.531515130697626,-4.018912529550834,1.3826316607115086,-3.30376940133037,1.2805587892898762,1.1760862463247257,1.4909192391910908,3.491686460807597,-1.6858917480035651,1.800023499001302,1.4112241549064652,0.9775429326287943,1.4692834581396141,1.4291901255954809,0.07848173515982992,1.186719263642333,1.0740135419098573,2.1144420380713624,1.129389923160229,1.422605063951976,0.7053090536034867,2.77851283408308
2016-09-01,-1.4478630098844425,3.665850673194604,0.752395124479599,1.7039701106882132,1.5480686534794064,0.7339449541284404,3.5936113575865125,2.1649641713676004,2.4035761093428087,0.7367072389493856,0.3080751229338041,0.7550521874305938,0.3518136600752175,2.4910283380769727,1.7800603325770936,1.133271330646557,3.1081456769530114,1.060140691568412,0.995688770273051,3.1791176842371316,-1.146834935897434,2.7946905545058076,1.4569000404694332,3.6900900900900924,1.1678375694265553,1.3131932258037438,2.612101037791259,2.4863793957404567,-0.8228722445792536,2.524059043117899,-4.6221322537111975,1.7502734802312903,-2.96279795054577,1.19507165141981,1.0619179872569884,1.6108434122836135,3.5877983246404233,-2.363367799113736,2.1211124682890103,1.4247113731270078,1.0206775186977435,1.4432624113475123,1.3160733549083092,0.32807930960703224,1.4450867052023142,1.1199253383107788,2.1861194242553728,1.0392550290682756,1.5129776966218644,0.9100230710074264,3.1241736239658646
2016-10-01,-1.5729398663697047,3.1340211208419344,0.6809987982374199,1.2349544284422143,1.0654546809224064,0.6715506715506692,3.305785123966931,1.6730038022813698,2.0354808590102635,0.2875399361022213,0.17743080198722172,0.5992010652463353,-0.21812893843917713,2.2298646549811396,1.4597269539700974,0.9735122119023165,2.8332687731724926,0.6822901216256394,0.9113759554058465,3.058712121212115,-1.322512774271123,2.355729021466413,1.1211554971971127,3.265862761986793,0.9513314967860564,1.2115110328047685,2.297772567409151,1.7565500567424897,-1.0085849792879853,2.1423941595878793,-4.200542005420049,0.963181606338348,-2.8641754307451195,0.9280742459396807,1.0282356781458946,1.2947407843347136,3.1458906802988684,-1.9538188277087087,1.6190543038300476,1.3008263110529494,0.6313020604997943,1.3270578243329334,0.9251290877796858,0.22809893791431168,1.1411706837186397,0.8383791336749047,1.6755175645358333,0.8364765350370673,1.220462217605811,0.6203632642619583,2.715102286401927
2016-11-01,-0.15303283249860078,2.93621411664744,0.6909096977687268,1.153378495744306,1.2626638855780525,0.4062563477554404,3.384841795437832,1.50136487716106,2.1480325233557807,0.25567273889421926,0.08866296252512118,0.22079929344225313,-0.351047088730172,2.2127052105638922,1.3725830871950118,1.3249363342280995,2.9765849348354356,0.44488383588729974,0.7873343352917228,3.153252480705615,-1.2033694344163681,2.569697532440407,0.851986287557982,3.0786854729004,1.0350523031748882,1.273783867640521,2.189326061550445,2.09945295944014,-0.9548976037475176,1.9920318725099584,-3.806934058463629,1.510668120230485,-2.7378815080790098,0.39953737777309595,1.4040816326530647,1.212865997007917,2.969753957060006,-1.838671411625148,1.8640222653600436,1.1102947179361555,0.5958640028040696,1.1549872845436626,1.0094501718213023,0.22813146075426616,1.0932181199266866,0.7674418604651123,1.6726200601009156,0.8379673525869213,1.2190377382959472,0.40263309260559765,2.33742882828889
2016-12-01,-1.4039477342229656,2.8395405415219344,0.5168130970441664,1.0626475899430554,1.1261010146058625,0.38539553752534594,3.123625164980215,1.4244582512501935,2.006735570781548,0.4803073967339033,0.3314590115418792,0.5089621597698546,0.31568722680912487,2.109774593057878,1.476500074445375,0.6623880289666095,2.5368699097512604,0.11842494818909977,0.7285694785694741,2.9999371740905945,-1.0943225741679607,2.3216556827378776,0.8506996879089845,2.9939264022865286,0.7953525024282149,1.2644554049188184,2.1193855726229893,1.964154186103606,-0.9079429980157538,1.9561895058583856,-3.787103377686807,0.7586313670846945,-2.727682596934178,0.5780346820809301,1.1745513866231683,1.3237397783803395,2.794691647150671,-1.8095520617027683,1.462254250332351,0.944856235236613,0.5337766888344531,1.0969630700857103,0.8365508365508534,0.13542409123308286,0.8989572096368192,0.5573618207152853,1.66454352441614,0.6909435217647308,1.0467821142414069,0.28084508840235944,2.5314559616536725
2017-01-01,-0.5597537083683157,3.0532043530834274,0.38830744617026625,1.7444486916634805,1.3291634089132032,0.7726718178121317,3.4275670133294245,1.3319206901770686,1.8091035764050023,0.8002560819462268,0.6104788999525823,1.2649800266311573,-0.03634161114475232,1.9981851402224526,1.6741182314952807,0.7953376756941966,1.8903176173205916,0.6334752053845483,1.0264906317785094,2.705580259284779,-0.720221606648197,2.2109669511320984,1.0409333199235649,3.207869974337041,1.0611003188798929,1.4314860028763476,1.971973137688754,2.258747108902126,-0.8303748721343096,1.8675721561969505,-3.15608919382504,1.7937919201372665,-1.730813026645417,0.683455128542132,1.1554109031733262,1.4870602291395585,3.480369153761931,-1.9899019899019876,1.6296503236019833,1.2325524446983982,0.34061135371179496,1.0853478046373821,0.9227467811158796,-0.18526435798775776,1.039555410264792,0.6745754826704031,1.6165498530409161,1.1849985862272705,1.295672454003638,-0.03187962254527221,2.601145252442083
2017-02-01,-0.1823793490460135,2.8237620419826692,0.5832847262728036,1.6477607798244698,1.5871833084947884,0.5477784540474762,2.9733275032794104,0.9345794392523477,1.8825929704163968,0.19200000000001438,0.2957354941740098,1.1315731084978964,-0.26579678627522973,1.9792533150658098,1.569201021344102,0.6776412608234361,2.2864019253910906,0.8311071534579995,1.0409378679544723,2.623288312174421,-0.06059993940006336,2.13473033163325,1.1765297400573083,3.0182515446346203,0.9703583002252048,1.4748646299886259,2.1307918797458525,2.2326905147455722,-0.7039287648155867,2.099799857525708,-2.585315408479838,1.3813440943659883,-1.2117055326931747,0.8674166754284451,0.7634827810266254,1.4824840934039685,3.6458739948473484,-1.5494636471990564,1.5006630836881474,1.270461763987285,0.3313279274566261,1.4126184521083829,0.7928005142489702,0.1067843667686974,0.9397024275646038,0.6277609858172495,1.4729950900163713,1.293568091987063,0.9166021172217986,0.17208413001912337,2.5093214019388688
2017-03-01,-0.5031446540880502,2.775940247525366,0.7051645383922889,1.8048290435445535,1.3902828891119379,0.24271844660195274,3.0918856147481577,1.1917332931060454,1.7868287834307939,0.5759999999999987,0.01768867924527573,0.9738822487826315,0.26660203587007825,2.379639838294745,1.3130563798219752,0.8868344461564925,2.379393145601383,0.47309284447072386,0.733879344105981,2.6764596041329414,-0.16173051652682569,2.4469067405355593,1.2963521254145238,3.1075245982869593,0.9418434528163822,1.8897111083239215,2.3875861001470655,2.36555980017632,-0.20510345659648932,1.6863805339641713,-2.2460262612301274,1.6464740602671668,-0.688705234159781,0.8828629985811132,1.0220635950681567,1.195854371512084,4.1445933312558525,-1.7569982132221607,1.5744552198888595,1.3182520953698207,0.4098360655737654,1.2168530632341579,1.0271774020971458,0.27061672126478253,1.0368100159760196,0.5572324123519934,1.3021346007818568,1.1321431315796326,1.2387096774193473,-0.0953167693969581,2.5780290911796566
2017-04-01,-0.7141856882789566,2.590412715917667,0.5374107781641602,1.16547705251544,1.1083515587352322,0.791075050709944,3.0325014509576365,1.1122801743574495,1.5387804934233085,0.9291893623838421,0.1773573751108426,0.7964601769911539,0.31476997578692156,1.9100603817685968,1.2703591112429358,0.5353793691389441,2.4622759710192232,0.41379310344829,0.8696392103471728,2.552333695146536,-0.29303289041580083,1.958398383689941,0.8519168128288568,2.8639954853273197,0.7316583648074193,1.799011587137267,2.2238523609126926,1.9148104728409665,0.16915362774119203,1.721228484643933,-1.8049288441513545,1.6124031007751949,-0.22925263640531934,0.6875557654962616,0.7290991574854244,1.0314748392300066,3.3431585479366976,-2.0814748736247446,1.0793195895349772,1.4313597918022225,0.43630017452007674,0.862976215533573,1.0695187165775444,-0.5545680767863437,1.164307612027926,0.810936051899902,1.3204101699676896,1.0277912714442783,0.9926517983756433,-0.012706480304958134,2.596535479802653
2017-05-01,-1.445046547172446,2.5528811086797942,0.801720114674298,1.282272837244669,1.2543140238245432,0.9336310127866954,3.2304795016659504,1.2799277217286464,1.6673575606835467,0.44657097288676173,0.2481096408317507,0.7762253271235364,0.20591085271317588,2.107988840059072,1.6542208595025087,0.9612753147236086,2.524757862661886,0.3056596332084327,1.0849570786210627,2.480437942659197,-0.025275502982513576,1.934581795677004,1.0778022859434522,2.858349760630796,0.8162594499835585,1.8788308385106145,2.5293935643564414,1.9800048768592982,0.4481860577796759,1.6697588126159513,-0.8719916288803642,1.393188854489158,-0.1379944802207933,0.5558760291572762,0.6477732793522373,1.4749356643059208,3.549287042777438,-1.4042426053181956,1.4647260591452715,1.291842703932411,0.4366812227074135,0.944389832888648,1.1769741065696504,-0.45571062375392435,1.351616062683636,0.5330243337195784,1.3851816470455969,1.1951375559820843,0.9141238573451727,0.09565106491518094,2.4612309856027137
2017-06-01,0.21228417775260855,2.6652171835428007,1.0418924100221716,1.886072877301248,1.4478226974050656,1.0750507099391404,3.3954630833694655,1.4615036914268353,1.8361289431904293,1.2468030690536924,0.5802936996684105,1.0407440212577557,0.8983853344664228,2.458492781485555,1.7408267074917383,1.1812236792549724,2.7660036952505074,0.44352454169129807,1.174305046614288,2.722917632514288,0.16710552967389436,2.127854299180898,1.2540128410915008,2.9638994240764216,1.1269254692473751,2.1980682377887417,2.3857241964079234,2.193944712593243,1.1837552358404668,1.7519625349550205,-0.5948215535339307,1.5801704105344871,-0.18424689083371693,0.9406695044405833,1.1186770428015747,1.5313870628590909,3.424816389640517,-0.6921456515197155,1.465650975942956,1.371308016877637,0.8407777193904398,1.2101017186952001,1.4129736673089255,-0.14271442842871407,1.6092704423045667,0.48633626679017716,1.7966769923965176,1.2319488817891244,0.9792552506120433,0.5047600792281726,3.0103062208052034
2017-07-01,0.31130607046836456,2.177761408594625,0.6517582508936748,1.201997589116588,1.0811611374407448,0.7489878542510153,2.554168460324302,1.200660363199768,1.7583729311571705,0.09535918626826234,0.16528925619834212,0.3966505068311976,0.39966089378709047,1.9552531538293838,1.1502445498562164,0.7160636955706456,2.601908065915004,-0.00983284169124854,0.8861124785686458,2.4478861963851406,-0.2324523725302008,1.8761554789674229,0.9551432714907104,2.5118615685179924,0.6379178361826998,1.658243840808593,2.0633581345401497,1.916731366459623,0.9749303621169769,1.547447215602027,-0.31567870922484254,0.8624672724472537,-0.7785665216395676,0.141073201316666,0.7755695588948175,1.1945446658131909,2.651544179630605,-1.1704681872748979,0.7587113437723225,1.1735189381676836,0.3484017071683665,0.8297447747085407,1.1550802139037364,-0.1992315355059171,0.9386469193543245,-0.18437427978795773,1.1506772797095222,1.2002962433281361,0.8103936197581874,0.0445576066199882,2.2743164170315966
2017-08-01,0.22640441488608332,2.1437130010795835,0.9179804430253347,0.9654698505411341,0.9644519991131695,1.0730917189714528,2.720893598739793,1.200480192076836,1.7937836907902183,0.7022023619533968,0.20667257159727725,0.5292171995589845,0.47261269995151345,2.00164535369054,1.228078793535392,0.4899459018066876,2.482825769459618,0.1673393050497074,0.9951093601412664,2.240113081154149,0.33545108005081925,1.941393610718678,1.0651065106510593,2.677824267782425,0.8661402964935005,1.7108213603521216,2.1288815713903064,1.6770878774659437,0.9744582980268701,1.450586264656617,0.14074595355384467,-0.1225865767698564,-0.8025682182985605,0.04179728317659226,0.6942202131094755,1.3040305437162392,2.6241297528880825,-0.7220216606498076,1.0803074721266626,1.2378640776699035,0.47967905110761766,0.7869609317617376,1.1315115286080202,-0.16396948741712603,0.9226470874890369,0.2772002772002846,1.1330021767036902,1.0530341662417175,0.8750482563376627,0.10187189609067726,2.401794909518906
2017-09-01,0.31077835852522107,-0.19835881693133217,0.7866044906155167,1.1432691317334598,0.7290937879736337,0.8095527221210208,2.7408993576017116,0.5372332487688425,1.634098960118835,0.2543720190778975,0.20672139861792616,0.8816398501212186,0.4956479690522153,2.0809436992139885,1.1806491120636808,0.7288828337874698,2.3026315789473673,-0.1372549019607816,0.9926483043669831,2.1041347626340023,0.1621156086934361,1.3661636219221673,0.8575987235740046,2.6690762493918108,0.5671799160137603,1.5481133404606329,2.1028929089382586,1.3531799729364025,1.1506782945736482,1.3762693746659727,0.7428369296073711,0.9368760559054001,-0.9412304866850407,0.48596958770967813,1.06692531522794,1.2927483576603782,2.708269758925841,-0.2723146747352412,0.8556641748131089,1.2351658997335813,0.35711174984758287,0.8669206837487398,0.9795570698466705,0.03554418141751281,0.9518259518259464,0.23073373327180402,1.1017516456543586,1.054025154030236,0.6938198638057447,-0.012701638511358748,2.395779910616147
2017-10-01,0.6081176636967722,1.9581443688586386,0.6249999999999867,1.1271090340538192,0.9399535552360838,0.5862138669900929,2.857142857142847,0.8975317875841382,1.7981332357247526,0.3822873526601045,0.059038847561687646,0.5735715861460378,0.6315278115132328,2.0865738228733166,1.2499999999999956,0.7767519503968812,2.055642253672718,0.216067570221945,1.0031177985631023,2.318600875983945,0.2132196162046851,1.9156566344364245,1.2235928682015729,2.961006464169036,0.7422500363848172,1.9115672198551037,2.364580945832362,2.2256703680356704,1.188671235369032,1.4461774823820273,0.21216407355020284,1.0463148176642623,-0.3916148352914206,0.6687565308254984,0.8239095315024203,1.3975598161939384,2.798322531452535,-1.0567632850241537,0.9117491308451964,1.332579550961066,0.4008016032064132,0.48545384695979354,0.98060115114047,0.01422373942110422,0.9953636157312706,0.5080831408776021,1.2792224115297568,1.05855110817068,0.9620318111852155,0.03813640119494366,2.449293402650654
2017-11-01,-0.9753378849101324,2.0069808027923353,0.6679373497969765,1.2295222722121135,0.8386361128480679,0.8699170544203882,2.718861209964407,0.7918721051845212,1.4756528680579306,0.6375518010838466,0.1003956770802672,0.7270323859881023,0.8624878522837554,2.0991860913119,1.1777092209000584,0.5196481336820158,1.8448007722421833,0.4035433070866068,1.1099249317946924,2.189580406767244,0.2080795777507083,1.674738604988013,1.1697075731067264,3.2437313329165773,0.6066770806844257,1.958267781733869,2.161482159194894,1.9163006226770474,1.2187727382973579,1.4957264957265126,0.1413427561837377,0.5062902730899044,-0.27688047992616704,0.8168394596292927,0.805023345677025,1.4506677928522338,2.8764934175481427,-0.9969788519637479,0.7875281260045108,1.4452967299152242,0.44425087108013184,0.6669227277488643,0.744205826068467,0.2774023757023958,0.9518875866088239,0.2769443803369409,1.2547401293776517,0.8716645489199593,0.8071748878923701,0.2673456397199292,2.5512445095168257
2017-12-01,0.23967291696038728,2.0655564055787723,0.900602059940625,1.3469864614116034,0.6210951855935454,0.8284501919579856,2.9579067121729086,0.9562229194681082,1.436735809103129,0.8604206500955947,-0.035396141820531746,0.9026860413914539,0.8109416606148612,2.2838656139317015,1.1982490890861452,0.9648823729969447,2.1359952771963675,0.7787087235091139,1.2246972135174117,2.397145384122723,0.3755773232502646,1.6294153540193035,1.073122036436236,3.4202858332176955,0.7218050580898527,2.0590594481059155,2.513328255902514,1.81555502046713,1.4805825242718562,1.409013690416705,0.5673758865248235,1.0141364474492987,0.32444959443800325,0.5276907001044995,1.177039664624302,1.3801968097435502,3.1591737545565213,-1.117824773413889,0.9469958166689718,1.4120874687323592,0.28723126468794824,0.7012769520619688,0.9359710699851087,0.42707666026051694,1.1598522646277587,0.5311778290993052,1.2446746303566902,1.2021246854906353,0.8313083514515984,0.4646426070905818,2.615047479912347
2018-01-01,0.45032367013790875,1.9513053681431414,0.8283945083586541,0.9973018204173512,0.6613756613756516,0.363196125907983,2.9599206911202325,0.8812546676624233,1.9001345833618455,-0.2858050174658566,-0.07658321060383111,0.5259697567389754,1.0906446921958413,2.4471467987520645,0.8990081594762334,1.0475477858649107,2.9284866788911623,0.41310120979638487,1.0194420963651751,2.817244953960607,0.3804788961038863,1.7920579251046398,0.9505798039118218,3.2532117695814433,0.4424698522078163,1.8605533023378529,2.7104191252045995,2.7382098171318647,1.8809538256173708,1.4600000000000168,0.6730428622033324,0.536316273368076,0.6025492468134441,0.30807790715889904,0.8204633204633272,1.0301042717793418,2.781346836973797,-1.090909090909098,0.8544463279424708,1.4271891630382338,0.1305596657672492,0.44969671616816864,1.2119923453115078,0.6924614505996685,0.9835641257926575,0.7162661737523113,1.1096896206474582,1.387054161162471,0.972115630596071,0.6633076089036294,2.7650105785365087
2018-02-01,0.37947997189038407,2.1364665048486664,0.8963631844917552,0.9931062726094009,0.8068656935377394,0.7667473769168653,3.3828733191790583,1.1798088410991614,1.8933187693428222,0.8304056212072641,0.12973993041223153,1.009214567792882,1.223500908540287,2.4566369982966574,1.0861075856682723,1.2339803514974435,2.2834224598930586,0.264939652634677,1.1332353785614036,2.8024316109422465,-0.025265285497722,1.8709327548806831,0.9591015256174451,3.515786571074031,0.6709097173112744,2.069385772046406,2.598437144374488,2.807910146875292,1.7874454677653917,1.4153764369725597,0.35385704175512345,0.581751377832207,0.5091414024531282,0.3752540782821834,1.2574560696437365,1.2759924385633337,3.028020488098826,-0.9382566585956265,1.1552743776646945,1.3912344189786818,-0.07821326149300978,0.2639988884257205,1.1054421768707634,0.4835727492533026,1.0149987070080302,0.8548983364140561,1.473859844271419,1.2390412000202744,1.189714724318791,0.559903289431829,2.895282435529034
2018-03-01,0.4354544177552988,2.224666768089323,1.0759986094787122,0.666938886620394,0.9092575618698584,0.7062146892655274,2.985074626865658,0.924269528920707,1.9802879593041833,0.4772510340439018,0.011790367269948199,0.9644892590968901,1.1481750060430285,2.2489455263394076,1.008030070049526,1.1098289437958098,2.1748400852878547,0.35314891112419033,1.245774171737657,2.7097478176527634,0.8352738685835748,1.9265434880576748,0.9871031746031766,3.219826994370467,0.6721623335447013,2.0869065692831645,2.5511168222533076,2.617099660303346,1.89203892885208,1.645119478879331,0.5302226935312904,0.5959657701711363,0.6703652334720145,0.33338542480594313,0.8029548739360903,1.387605042016804,2.595751047277073,-0.6668687481054869,1.3165125011447953,1.3653521805477409,0.14763352149371745,0.44475330090341103,0.9531878839228902,0.40482954545455474,1.0939365581335236,0.8543061648579986,1.2659633536924009,1.3322189296659293,0.968646444047927,0.5024806004324978,2.977442518314355
2018-04-01,1.0296191819463951,2.23639932697699,0.6983748717439564,0.5385323289818889,0.8615632790731853,0.4628697927148373,3.2953105196451116,0.5500222982012692,2.0191020667438053,0.0317460317460494,-0.04131012097964293,1.207199297629491,1.2430605841177833,2.149606393272263,1.078706528370943,0.841191235330041,1.8501781062257416,0.26491365777079334,1.1860775083936348,2.3920406435224306,0.9880922219407173,1.8464725618680955,1.3217391304347847,3.1134275133726463,0.5234748587161109,2.0952412192581704,2.6362503304755203,3.1393788343558215,1.3328508533864136,1.5627073656270696,0.7423117709438154,0.24412572474825645,-0.5055147058823484,0.6307339449541205,1.109860061122725,1.363359452135371,3.069879156346178,-0.6984512602490112,0.9123127929575814,1.2508017960230822,0.2780191138140875,0.34084585420144364,0.7407407407407307,0.9794809465932586,0.9929398110835264,0.022983222247741075,1.1812006100097028,1.3437934961407105,1.2509573653306294,0.33041047147033265,2.6356701254564463
2018-05-01,1.3252502467221428,2.1710234824988905,0.775501430295833,1.0101010101010166,0.9529045262965052,0.6836919364568539,3.283749649172041,0.7136485280998972,2.0998504960811903,0.1270244522070696,0.07660577489687626,1.8705985915492995,1.3779765502236252,1.9436259189808514,0.8878402374060457,0.9216277572595022,1.9159324912429554,0.7863953602673668,1.1474498306627057,2.432473215633024,0.6826111139202062,1.9788176564502713,1.2002182214948087,3.210130047912396,0.6248981144378662,2.224805186300838,2.670690305545076,3.0605901200325247,1.6762134458848221,1.7982747179827507,0.4574243490499619,0.27480916030533376,0.48364808843850415,0.7353324641460102,1.2389380530973604,1.3120251506418823,3.1282742104475236,-0.7272727272727209,1.0187300137048938,1.467875190502932,0.4173913043478139,0.4347372448092468,1.1421319796954377,1.0872675250357622,1.0469011725293242,0.9220839096357736,1.247090123046224,1.423802539072394,1.3268690992600307,1.0575269159712075,2.8536338679381545
2018-06-01,1.9629995763310149,2.2213430456486494,0.7176796673926011,0.9051621465273829,0.9550993522889684,0.4615693357415296,3.3258803801005987,0.7722007722007707,2.035744142434326,-0.3157562361856603,0.22371364653244186,1.3587552049090457,1.5280952953916405,1.9505967579122485,0.7790694852316538,0.9136437466161329,1.7291523451959279,0.6574428417230882,1.2769111552845214,2.2926946684318272,0.8290784085738911,1.8213997670041948,1.4762706826513483,3.3015006821282444,0.7181880675856567,2.320699232151613,2.6726896292113667,3.0771432660655407,1.487880969522437,1.629085129631469,0.45758535726854177,0.4270245539118367,0.8998615597600512,0.7965431070387385,1.3949013949013933,1.4235657130903245,3.318881746150404,-0.42424242424241587,1.1820546757336459,1.248699271592102,0.32134792426610215,0.4020100502512447,1.1399620012666256,1.1147634700585884,1.044076072988953,0.8527310440193725,1.1397587695031408,1.444189158482101,1.3015184381778733,0.8773045136681423,2.6740084934859354
2018-07-01,2.045422485540982,2.2359945117555347,0.9134909229066457,0.9733188129594339,1.0805860805860767,0.6228651798272145,3.5819224849587217,0.5487171881951802,1.9219923751945922,0.8256589393458302,0.21216407355022504,1.207199297629491,1.5319662243667098,1.895194328666605,0.8844611833312976,0.9107221451061465,1.4317413355874997,0.9145442029698136,1.1626928707240136,2.145948545323395,0.8205439902750467,1.991710541055225,1.451357241925888,3.2398584263544805,0.7914372645609902,2.5951939036654936,2.6266346009319097,2.694853116221485,1.4452773613193415,1.6693111199259647,0.8444757213230236,0.24431210871889153,0.8769905377336684,0.7408953354899328,0.737534070867385,1.3268229438949453,3.4415826801045046,-0.5466140297600952,1.295431657969437,1.5358771298296103,0.043399010502565005,0.534722222222217,1.3110594205963277,0.9197205190360824,1.0328849990346889,1.0851997229277321,0.8808018333931633,1.4838367779544281,1.1739185912976735,0.8271298593879317,2.8750314850131353
2018-08-01,2.1883382747423408,2.4866434378629565,0.7151802781622862,0.9902674743074824,1.1089558247630027,0.4407051282051322,3.4992332357451694,0.5041518386714072,1.9694886991008964,0.5071315372424889,0.22392457277549127,1.1186663742048797,1.7006392473766674,2.0009132799203133,0.7545979521521806,1.0902319282207529,1.5253879446849083,0.7959905660377409,1.175303493963753,2.3172637653282147,0.9067423129527352,1.9491260226205842,1.4793924100737321,3.3279000271665415,0.7014245426278043,2.7157671266432537,2.586885614666512,2.9365495542737374,1.5944374512977255,1.8294092395072958,0.7027406886858767,1.1660018410555528,0.9708737864077666,0.6684771255483613,0.6894340227673545,1.26427661662456,3.7721783211569937,-0.6969696969696959,1.1623923816483694,1.5903460401182734,0.21699505251280282,0.5413659078289834,1.2244036309900785,1.449585832619249,1.3391276356027548,1.0366275051831408,0.8636865342163347,1.3751166956828875,1.1863758132415025,0.7632616715430585,2.941704680147983
2018-09-01,1.9574707787635592,4.660049451654502,0.7063705069731308,0.7875084860828219,0.8810089563151102,0.8432041758682951,3.098513269417813,0.5788926822027474,1.39419833595682,0.2854424357754404,0.22987150772133536,0.852086519554307,1.5277276554793717,1.9048689182875833,0.5810153242791882,0.8690065598160546,1.7711243476885796,0.7166699391321529,1.1254612546125475,2.324744278129409,0.8851347933842568,2.426847560839107,1.5424164524421524,3.3917811928779518,0.7555901014081323,2.766646807746609,2.2053601465256145,2.6702269692923997,1.4309663513351722,1.7925398708316775,0.5969101123595388,0.1521606816798471,1.3209733487833164,0.5720228809152461,0.7997440818937829,1.1438283319083142,3.62474931293173,-0.5157766990291357,0.9761215134444834,1.562998405103655,0.2690505120638731,0.4990469589325919,1.2442007591733528,0.9451392836839156,1.0101981912642,1.058931860036827,1.0373272270808753,1.1589237125869234,1.1739185912976735,0.7494918699187059,2.972953634802522
