,WV,FL,IL,MN,MD,RI,ID,NH,NC,VT,CT,DE,NM,CA,NJ,WI,OR,NE,PA,WA,LA,GA,AL,UT,OH,TX,CO,SC,OK,TN,WY,HI,ND,KY,ME,NY,NV,AK,MI,AR,MS,MO,MT,KS,IN,SD,MA,VA,DC,IA,AZ
2008-03-01,726.3,7862.9,5978.3,2775.6,2616.4,489.3,654.5,648.1,4163.9,308.7,1720.9,440.5,848.8,15421.3,4084.8,2879.0,1738.4,971.1,5809.9,3008.9,1938.2,4166.6,2023.5,1259.4,5390.3,10621.0,2356.3,1949.1,1620.4,2809.0,297.3,627.8,366.7,1854.3,620.8,8789.9,1283.5,320.4,4217.7,1207.0,1158.7,2811.6,448.0,1396.4,2979.9,411.6,3329.7,3783.1,700.6,1527.0,2659.8
2008-04-01,726.1,7810.2,5978.2,2767.0,2618.2,488.1,654.2,648.0,4153.5,309.3,1718.1,440.8,848.7,15431.5,4074.5,2874.5,1736.8,970.5,5821.9,3007.1,1940.3,4156.8,2025.7,1259.5,5397.4,10645.8,2359.4,1942.3,1620.0,2803.4,297.5,626.2,366.5,1853.5,620.9,8806.1,1282.4,320.4,4193.5,1205.0,1159.3,2814.1,446.0,1398.6,2980.1,410.7,3331.3,3787.4,701.8,1526.7,2652.1
2008-05-01,736.1,7777.1,5973.5,2768.1,2612.4,487.2,654.1,647.6,4148.6,309.2,1715.5,438.3,847.6,15397.6,4065.2,2876.0,1732.3,970.4,5821.0,3005.8,1940.6,4149.2,2021.1,1256.9,5392.5,10654.3,2360.5,1942.5,1619.1,2801.8,298.7,625.8,366.9,1855.2,620.3,8803.3,1279.8,322.5,4186.6,1203.7,1156.8,2814.5,446.1,1396.3,2981.3,411.2,3327.5,3783.2,703.4,1527.9,2645.4
2008-06-01,726.1,7743.3,5966.9,2765.6,2606.1,486.2,653.0,647.8,4141.1,307.7,1714.6,437.3,847.9,15374.1,4058.9,2873.6,1728.6,968.7,5815.0,3005.4,1941.4,4141.4,2016.6,1256.2,5383.3,10661.1,2357.6,1935.4,1616.1,2793.4,298.9,623.9,367.0,1850.2,620.8,8804.7,1274.4,322.5,4196.5,1204.9,1152.7,2813.9,444.7,1395.8,2976.2,410.7,3326.1,3782.5,705.0,1525.6,2636.6
2008-07-01,728.2,7705.4,5962.0,2763.9,2606.7,483.3,653.3,647.4,4130.5,307.3,1708.6,436.4,846.4,15343.9,4046.4,2872.6,1726.7,968.1,5809.6,3007.7,1939.7,4125.3,2014.8,1255.1,5370.8,10677.7,2356.0,1922.1,1619.6,2785.6,299.3,620.7,369.0,1844.0,619.0,8812.2,1268.2,323.2,4161.0,1203.9,1144.1,2800.0,445.4,1392.8,2970.6,410.6,3325.3,3780.6,709.1,1526.4,2620.4
2008-08-01,726.8,7670.3,5950.6,2761.7,2603.4,482.7,650.1,647.3,4124.0,306.6,1706.8,435.5,847.1,15292.8,4033.6,2867.7,1721.2,968.8,5805.3,3009.2,1946.3,4113.7,2010.0,1255.6,5358.4,10677.5,2354.8,1917.7,1620.6,2780.5,299.2,621.5,368.1,1842.4,616.8,8801.0,1261.8,322.7,4156.6,1203.5,1145.7,2802.9,444.5,1386.5,2966.8,411.9,3321.4,3777.6,713.6,1525.9,2617.0
2008-09-01,727.4,7640.1,5930.0,2757.3,2596.1,481.9,647.7,647.4,4119.4,306.7,1702.0,434.1,847.7,15261.3,4025.0,2872.1,1718.2,968.6,5802.0,2999.4,1927.6,4097.7,2005.0,1252.5,5342.9,10649.3,2350.1,1917.1,1621.2,2769.0,300.0,615.3,368.8,1831.9,614.7,8777.7,1255.7,323.0,4137.8,1202.7,1142.3,2800.8,443.7,1392.7,2955.4,411.4,3315.1,3770.3,708.2,1525.9,2604.3
2008-10-01,727.7,7579.1,5907.0,2751.8,2589.9,479.3,640.7,644.5,4089.7,305.9,1696.4,432.2,844.5,15160.9,4007.0,2859.7,1706.0,969.9,5781.0,2965.2,1945.0,4074.5,1994.8,1244.4,5317.9,10654.6,2340.2,1906.0,1618.5,2753.1,300.8,611.6,368.8,1824.5,614.8,8750.0,1240.8,322.1,4113.3,1198.4,1139.2,2792.7,442.3,1392.1,2939.4,411.3,3308.4,3760.1,704.4,1522.2,2582.9
2008-11-01,727.0,7533.0,5880.4,2739.4,2579.8,476.8,634.9,642.9,4067.0,305.5,1691.0,431.5,840.7,15062.0,3987.2,2849.4,1691.7,968.0,5758.3,2971.4,1945.3,4050.6,1979.0,1237.9,5284.4,10645.3,2331.3,1895.3,1616.0,2736.6,300.0,614.1,369.3,1818.5,611.5,8723.7,1227.7,322.1,4086.7,1193.8,1134.9,2780.2,441.5,1389.2,2920.8,410.3,3296.3,3746.3,703.3,1516.2,2563.8
2008-12-01,724.7,7488.9,5848.2,2725.7,2572.0,475.0,631.5,638.6,4047.5,303.6,1682.2,428.2,835.3,14981.1,3968.3,2834.4,1674.7,966.5,5741.9,2951.0,1943.8,4032.4,1970.9,1230.9,5253.7,10617.8,2318.0,1881.9,1613.3,2720.9,298.6,606.0,368.6,1806.6,608.9,8694.9,1213.4,323.5,4056.3,1188.5,1128.2,2767.7,439.2,1385.1,2894.0,410.0,3281.9,3731.7,702.5,1512.1,2541.8
2009-01-01,721.6,7417.4,5799.4,2708.6,2557.7,471.3,625.1,637.3,3997.9,301.5,1672.7,425.6,829.1,14862.3,3952.0,2808.1,1659.3,962.6,5707.0,2938.7,1933.3,3998.2,1947.6,1218.6,5209.2,10562.1,2307.9,1859.5,1603.3,2694.0,296.2,604.2,366.6,1786.9,606.1,8652.1,1197.6,321.1,3954.2,1183.2,1120.2,2750.3,433.9,1381.1,2858.7,408.6,3253.0,3704.6,705.2,1503.5,2518.9
2009-02-01,719.4,7361.7,5765.2,2693.5,2551.0,469.4,619.0,632.8,3976.1,300.8,1665.7,423.6,823.7,14728.5,3937.4,2791.6,1644.8,959.4,5689.3,2918.2,1930.4,3969.6,1933.5,1210.9,5183.6,10499.2,2285.5,1845.8,1596.5,2674.8,294.0,600.7,367.1,1778.0,602.3,8628.9,1184.7,321.8,3952.8,1180.7,1114.7,2739.2,432.6,1373.4,2842.0,407.4,3245.6,3690.0,703.5,1499.4,2491.2
2009-03-01,716.1,7312.2,5726.3,2677.1,2538.9,466.4,614.6,629.1,3941.8,299.2,1655.1,420.8,817.2,14634.4,3914.3,2772.7,1629.1,956.3,5653.3,2896.9,1920.0,3944.3,1921.7,1203.0,5149.4,10439.9,2269.9,1832.5,1587.6,2653.9,292.1,598.6,366.4,1767.9,599.0,8594.7,1170.4,321.0,3927.1,1174.0,1105.9,2723.5,428.9,1363.6,2821.9,405.5,3230.5,3672.0,700.1,1490.7,2471.6
2009-04-01,711.5,7272.7,5678.3,2661.5,2532.4,463.4,610.1,626.2,3915.6,297.3,1638.2,417.7,812.7,14544.5,3892.6,2749.5,1619.1,950.7,5622.8,2873.9,1906.8,3923.1,1914.8,1192.0,5105.3,10374.8,2252.0,1822.3,1575.1,2633.1,289.2,595.3,363.6,1760.3,598.8,8528.0,1156.4,320.5,3909.2,1169.9,1100.5,2708.8,429.2,1351.4,2796.3,401.5,3217.7,3653.0,695.0,1482.6,2447.2
2009-05-01,711.6,7249.4,5662.9,2658.3,2532.8,463.6,608.3,627.7,3907.9,298.3,1639.6,418.6,812.2,14493.7,3895.9,2746.8,1615.8,950.4,5617.0,2871.3,1906.7,3910.0,1908.7,1189.7,5081.2,10353.7,2250.0,1817.4,1570.0,2626.7,290.1,593.4,367.2,1758.7,598.7,8535.4,1149.5,320.5,3877.2,1163.4,1099.1,2703.3,429.1,1348.1,2789.3,404.3,3213.7,3656.2,697.1,1481.0,2438.2
2009-06-01,713.6,7224.4,5641.4,2643.7,2530.3,462.7,609.4,625.0,3893.8,296.6,1632.6,415.7,810.0,14427.2,3883.9,2734.6,1610.7,947.8,5603.3,2860.7,1899.5,3898.1,1901.1,1185.8,5052.1,10323.3,2239.1,1809.0,1566.1,2611.3,286.5,594.4,367.2,1754.3,595.3,8520.7,1143.5,320.1,3839.7,1161.0,1096.6,2697.6,429.2,1341.9,2775.6,402.8,3204.2,3651.4,698.6,1475.6,2427.1
2009-07-01,708.8,7199.2,5620.5,2640.9,2518.9,459.2,605.4,621.0,3880.5,295.3,1624.2,414.1,808.3,14319.4,3870.8,2723.2,1610.4,949.6,5589.1,2847.1,1897.6,3880.2,1899.1,1179.9,5021.8,10290.9,2231.2,1805.7,1562.5,2607.5,284.8,590.8,366.7,1751.6,593.7,8554.0,1137.2,320.7,3831.5,1160.8,1094.8,2689.6,427.9,1338.6,2765.2,403.4,3192.5,3639.9,705.1,1470.7,2419.2
2009-08-01,708.8,7174.7,5605.2,2633.1,2517.7,459.0,604.1,621.2,3873.4,296.8,1621.8,413.3,808.4,14276.5,3868.6,2715.5,1603.8,946.6,5582.9,2842.0,1898.1,3866.5,1892.4,1178.9,5010.0,10266.2,2225.1,1802.0,1557.6,2603.7,283.6,589.4,366.5,1751.0,592.6,8537.1,1133.0,320.5,3832.4,1159.9,1092.0,2689.2,427.5,1335.1,2780.1,401.8,3192.4,3639.1,705.8,1472.1,2409.6
2009-09-01,704.7,7160.3,5597.1,2618.0,2512.6,459.6,603.0,622.2,3870.5,295.2,1622.8,412.9,806.3,14226.4,3863.1,2714.3,1602.6,944.8,5580.4,2838.3,1896.8,3855.5,1887.3,1179.0,5018.6,10256.7,2222.9,1795.9,1552.5,2600.1,284.1,586.9,367.9,1752.4,594.4,8491.6,1131.7,320.7,3838.7,1157.2,1089.8,2682.7,427.0,1331.8,2770.9,402.2,3193.6,3628.9,697.8,1471.9,2398.8
2009-10-01,704.3,7144.8,5585.7,2629.3,2512.7,459.6,605.4,621.7,3850.5,295.7,1617.7,413.2,803.1,14265.2,3853.4,2715.3,1598.2,944.1,5581.9,2835.1,1889.1,3851.6,1883.1,1176.4,5014.3,10249.3,2218.8,1795.1,1546.7,2601.4,282.1,587.0,367.8,1752.0,593.5,8474.9,1125.3,321.3,3844.4,1154.0,1085.2,2674.4,427.3,1327.8,2771.2,400.9,3190.6,3629.0,702.6,1467.9,2391.0
2009-11-01,705.1,7146.1,5588.4,2628.1,2510.2,459.3,604.1,620.5,3850.6,296.0,1617.4,411.8,802.1,14249.1,3855.2,2711.3,1596.5,944.0,5584.9,2828.5,1888.8,3849.5,1884.9,1176.0,5010.4,10249.7,2216.9,1793.3,1546.8,2605.0,282.3,584.6,368.6,1753.3,593.0,8478.6,1124.9,320.6,3838.5,1156.2,1086.1,2672.8,427.5,1328.6,2777.4,401.4,3192.4,3629.0,703.9,1467.0,2388.2
2009-12-01,706.9,7130.3,5579.9,2629.2,2506.3,459.7,603.4,621.2,3845.0,295.5,1615.8,410.0,801.1,14225.6,3855.1,2711.5,1595.4,939.7,5581.2,2825.2,1881.2,3846.8,1883.2,1174.4,5005.9,10248.3,2212.6,1789.1,1543.9,2597.7,281.5,584.2,368.9,1749.1,593.0,8478.0,1126.7,320.4,3839.9,1154.5,1085.0,2670.7,427.0,1324.3,2775.1,400.2,3198.6,3624.5,704.4,1464.1,2383.3
2010-01-01,705.2,7132.2,5583.1,2625.6,2506.2,460.3,598.7,620.0,3843.9,296.1,1601.0,408.9,800.2,14215.6,3845.7,2710.1,1594.8,938.4,5578.2,2825.2,1877.4,3838.9,1881.6,1175.3,5014.7,10275.3,2206.5,1792.4,1543.1,2604.2,281.9,587.6,369.0,1747.0,593.7,8487.1,1119.2,321.2,3839.2,1151.8,1084.5,2663.0,427.6,1322.9,2781.2,398.7,3213.6,3617.6,705.6,1463.6,2384.1
2010-02-01,704.5,7131.9,5587.2,2623.3,2474.4,459.9,600.6,619.2,3837.6,295.6,1601.8,406.1,800.5,14191.9,3833.2,2710.4,1594.0,939.7,5567.1,2821.1,1876.2,3835.1,1878.7,1173.7,5010.1,10278.3,2211.3,1794.0,1542.6,2601.1,282.2,585.2,370.3,1739.8,592.7,8490.2,1117.5,320.8,3836.0,1150.1,1084.3,2664.6,426.3,1321.6,2781.3,398.9,3208.0,3598.0,701.5,1464.5,2381.9
2010-03-01,709.5,7137.6,5588.2,2625.8,2508.0,460.6,602.0,621.5,3847.6,296.5,1603.7,409.6,801.3,14195.4,3836.0,2713.5,1596.1,939.9,5587.3,2825.9,1884.0,3842.8,1882.5,1176.1,5016.6,10311.8,2213.5,1795.7,1547.1,2604.7,282.6,585.6,372.0,1748.2,593.9,8509.7,1115.4,321.1,3833.8,1155.4,1086.8,2665.8,427.9,1322.5,2787.3,399.8,3208.1,3617.7,706.5,1467.7,2383.5
2010-04-01,709.7,7158.0,5600.3,2635.9,2523.7,460.3,603.2,621.6,3859.4,299.0,1612.9,412.1,803.0,14289.9,3851.0,2723.2,1601.0,943.2,5606.7,2831.6,1885.3,3847.7,1886.4,1179.0,5031.9,10332.8,2215.5,1807.4,1551.5,2616.5,284.3,586.9,375.3,1756.3,594.1,8545.3,1118.7,322.5,3851.2,1158.5,1091.9,2667.4,427.5,1329.0,2796.9,401.5,3214.7,3639.5,711.8,1471.8,2386.2
2010-05-01,723.0,7201.4,5618.8,2637.7,2531.2,461.8,605.7,624.0,3878.1,298.1,1621.8,413.9,805.6,14328.9,3860.0,2724.5,1607.5,945.0,5630.4,2841.2,1893.5,3868.7,1898.0,1183.0,5040.0,10394.0,2225.5,1819.8,1559.4,2633.1,285.4,588.2,375.9,1765.0,596.4,8580.0,1122.3,323.5,3864.8,1167.6,1097.4,2670.4,429.7,1333.4,2809.8,401.8,3229.9,3659.9,713.9,1472.5,2398.9
2010-06-01,715.0,7188.5,5612.9,2636.8,2531.7,461.0,602.2,621.4,3873.7,297.6,1616.3,414.4,807.8,14311.6,3855.9,2724.2,1610.4,947.5,5633.4,2838.8,1899.8,3865.4,1896.3,1182.9,5038.8,10393.3,2222.9,1814.4,1562.3,2627.1,285.0,586.6,375.0,1766.2,592.2,8565.6,1120.6,325.1,3867.9,1174.0,1098.9,2665.3,428.0,1336.2,2801.6,402.9,3216.0,3659.9,715.7,1469.5,2389.5
2010-07-01,716.1,7190.4,5590.2,2635.9,2528.3,462.2,603.5,621.9,3874.3,299.6,1621.7,416.4,805.8,14287.2,3845.5,2726.3,1604.2,948.2,5627.9,2834.4,1889.7,3871.4,1896.1,1184.5,5028.6,10379.5,2224.9,1818.7,1560.3,2626.5,283.5,588.9,376.2,1759.3,592.4,8556.6,1120.3,326.8,3882.9,1168.8,1097.3,2664.3,428.4,1336.2,2815.1,403.2,3220.2,3662.8,718.5,1467.5,2382.3
2010-08-01,715.1,7191.8,5614.8,2638.9,2528.6,463.4,603.7,621.4,3873.8,298.5,1623.4,416.6,802.1,14282.6,3838.8,2728.2,1608.8,949.0,5638.6,2833.3,1889.7,3866.8,1892.1,1184.2,5024.4,10393.7,2224.3,1819.0,1557.7,2625.9,284.7,587.3,377.1,1758.1,590.8,8530.9,1119.2,326.2,3868.0,1169.7,1093.3,2681.7,428.8,1336.8,2800.9,403.7,3222.2,3658.1,708.7,1466.8,2380.1
2010-09-01,713.0,7173.2,5615.8,2634.8,2526.7,462.5,601.9,621.1,3867.2,298.8,1622.1,416.8,796.6,14276.2,3826.7,2726.3,1605.4,946.8,5631.0,2832.2,1888.2,3862.7,1887.7,1184.2,5039.5,10396.3,2219.9,1814.6,1554.3,2625.7,286.1,587.3,378.4,1763.6,593.1,8536.3,1112.4,326.8,3879.3,1164.6,1093.1,2670.1,428.1,1328.1,2798.6,403.2,3219.5,3654.5,714.5,1465.2,2372.7
2010-10-01,715.5,7203.6,5635.3,2649.9,2535.3,461.7,606.0,623.0,3887.8,301.0,1627.0,415.4,799.7,14332.3,3835.3,2736.5,1613.6,947.9,5649.0,2846.8,1889.6,3874.6,1894.5,1187.9,5058.8,10447.6,2227.5,1818.8,1562.9,2635.1,286.7,589.8,382.2,1770.8,593.9,8571.2,1115.9,327.4,3894.0,1164.3,1096.1,2673.4,428.3,1335.6,2811.3,404.6,3233.5,3664.3,716.4,1472.9,2386.5
2010-11-01,715.2,7197.1,5637.5,2652.7,2533.4,462.8,605.3,622.4,3890.0,299.3,1625.4,414.9,799.2,14331.9,3831.6,2739.0,1613.6,946.8,5654.2,2847.1,1888.3,3874.0,1892.5,1189.5,5063.9,10451.5,2228.0,1816.7,1563.0,2631.9,285.8,593.6,383.3,1770.5,593.4,8579.8,1116.2,328.2,3896.3,1164.4,1092.0,2672.1,427.6,1330.6,2809.5,405.2,3234.6,3664.2,716.4,1473.9,2389.0
2010-12-01,713.6,7200.4,5640.8,2651.8,2536.1,462.3,604.5,623.3,3890.4,298.5,1626.6,416.1,800.4,14343.4,3832.6,2735.6,1611.9,947.5,5658.9,2849.2,1892.6,3874.4,1890.8,1191.6,5068.8,10471.4,2232.2,1821.9,1565.7,2632.6,285.5,590.6,385.0,1774.5,593.7,8582.7,1117.6,328.1,3895.9,1165.1,1094.3,2670.1,427.7,1334.0,2812.1,404.4,3238.3,3665.7,717.2,1475.7,2395.3
2011-01-01,712.0,7217.6,5648.0,2660.6,2536.0,462.1,605.1,623.2,3884.8,299.3,1626.5,416.1,798.3,14368.0,3825.6,2742.1,1618.3,945.6,5664.8,2856.0,1895.9,3851.9,1885.8,1193.0,5074.2,10490.1,2239.1,1814.9,1564.0,2639.6,285.6,589.8,386.0,1769.8,593.0,8642.6,1120.9,329.1,3910.9,1164.1,1091.3,2670.9,427.9,1337.9,2822.1,403.7,3240.0,3677.4,721.9,1475.7,2395.5
2011-02-01,715.5,7213.3,5649.2,2663.8,2541.7,462.2,605.0,623.6,3902.9,299.2,1629.8,417.8,799.9,14374.3,3829.7,2742.7,1618.9,946.0,5667.8,2856.6,1899.6,3884.9,1888.7,1195.8,5080.6,10493.3,2235.7,1823.0,1556.3,2647.4,286.0,593.2,387.4,1774.7,594.8,8645.2,1121.4,328.2,3912.5,1160.4,1090.5,2669.1,427.9,1332.9,2825.7,404.3,3242.5,3681.0,722.3,1477.2,2398.6
2011-03-01,715.8,7219.4,5659.2,2667.3,2544.7,462.9,604.7,624.5,3906.9,299.8,1628.3,417.8,800.7,14374.6,3830.3,2746.0,1620.6,947.8,5674.4,2856.6,1901.9,3892.2,1889.8,1198.1,5086.9,10535.1,2241.2,1826.0,1568.3,2651.8,286.7,594.0,389.5,1777.4,594.7,8652.1,1121.2,328.2,3925.8,1163.7,1093.1,2675.5,429.4,1333.7,2833.3,404.5,3243.9,3685.5,723.4,1479.3,2400.5
2011-04-01,719.0,7250.0,5672.6,2674.3,2546.7,464.4,607.9,626.5,3912.5,299.4,1638.4,420.2,801.5,14401.6,3835.4,2747.7,1621.4,951.8,5682.9,2866.6,1903.8,3902.2,1889.3,1202.0,5098.0,10571.5,2251.0,1833.1,1575.5,2660.2,287.3,592.8,390.9,1779.1,593.9,8685.7,1123.7,328.6,3939.3,1172.6,1093.1,2681.5,429.7,1341.0,2839.9,405.2,3250.8,3687.6,725.8,1484.6,2405.3
2011-05-01,719.1,7243.6,5668.4,2681.5,2543.6,464.0,607.7,624.8,3913.8,300.7,1634.3,416.9,801.7,14401.9,3831.5,2748.6,1619.9,950.9,5684.2,2867.5,1903.1,3902.9,1887.9,1202.0,5090.4,10582.1,2252.4,1833.0,1575.3,2664.6,288.0,592.2,392.5,1776.5,592.0,8672.4,1124.5,328.1,3942.0,1165.5,1092.9,2680.0,430.3,1340.5,2848.0,405.9,3251.6,3683.6,723.8,1483.1,2412.5
2011-06-01,716.2,7236.6,5669.5,2682.2,2544.1,464.2,608.7,624.1,3920.5,300.2,1631.0,416.4,802.6,14398.4,3830.7,2747.0,1621.3,952.7,5694.6,2866.8,1898.2,3900.4,1884.1,1204.3,5085.8,10603.7,2252.6,1833.0,1576.6,2662.4,288.6,591.6,393.4,1780.8,592.5,8674.2,1123.2,329.7,3948.1,1162.8,1093.5,2676.0,430.3,1333.7,2838.2,407.7,3245.7,3683.2,725.9,1482.8,2401.7
2011-07-01,718.5,7261.2,5681.9,2664.8,2555.7,465.1,611.7,624.0,3923.5,300.3,1637.9,416.8,804.6,14438.9,3843.9,2759.1,1624.3,953.7,5686.0,2877.5,1907.8,3908.9,1891.1,1210.6,5116.8,10636.9,2257.6,1836.9,1582.0,2675.1,289.5,596.0,397.2,1781.0,596.1,8704.8,1127.0,330.2,3968.8,1171.9,1095.3,2681.6,429.5,1344.1,2852.4,406.9,3267.0,3691.5,728.7,1486.3,2400.4
2011-08-01,720.1,7264.9,5693.2,2691.3,2547.5,463.9,612.8,623.6,3927.8,301.8,1634.9,415.6,800.7,14453.8,3837.7,2755.8,1625.1,953.3,5685.5,2880.7,1908.2,3910.1,1891.3,1213.2,5124.2,10652.5,2264.0,1837.4,1577.7,2679.1,291.3,594.6,399.6,1789.3,595.9,8693.5,1127.3,330.0,3971.3,1172.3,1092.5,2680.0,431.9,1346.0,2840.3,407.2,3263.6,3690.3,727.1,1489.2,2416.8
2011-09-01,724.7,7285.3,5698.4,2704.1,2551.9,464.4,613.8,625.4,3929.6,302.0,1638.1,417.3,800.9,14485.0,3846.0,2759.7,1627.8,956.1,5693.9,2881.5,1911.2,3916.3,1895.6,1216.2,5126.8,10673.2,2272.7,1838.0,1591.3,2681.6,291.8,597.2,403.5,1792.7,596.8,8721.3,1129.1,332.2,3982.8,1171.7,1094.2,2684.9,433.4,1342.4,2860.3,408.5,3274.4,3714.1,731.1,1493.8,2423.0
2011-10-01,725.7,7287.3,5695.5,2696.7,2557.4,464.8,614.2,625.8,3929.3,302.1,1635.6,415.4,797.8,14493.6,3847.4,2755.4,1626.9,957.1,5695.4,2880.8,1911.4,3910.7,1891.8,1217.0,5126.6,10667.5,2269.4,1837.5,1588.5,2686.6,291.6,597.9,405.3,1792.0,596.0,8717.0,1130.2,332.6,3988.5,1176.4,1094.7,2679.6,433.6,1345.0,2863.7,409.4,3273.5,3709.5,727.5,1492.3,2424.6
2011-11-01,727.3,7293.8,5698.9,2699.2,2554.5,465.2,616.1,627.6,3935.9,302.1,1635.9,415.7,797.6,14515.5,3850.6,2755.8,1629.4,958.8,5703.8,2886.5,1911.8,3914.8,1893.4,1218.2,5140.4,10686.1,2274.2,1838.1,1588.8,2690.3,292.3,598.8,408.5,1795.4,596.7,8730.4,1129.9,332.4,3994.4,1176.0,1094.2,2682.6,434.7,1345.5,2861.6,409.5,3274.9,3713.4,726.4,1494.6,2429.1
2011-12-01,729.2,7306.4,5703.2,2704.6,2559.7,465.3,617.8,626.8,3942.7,303.2,1639.4,416.5,798.3,14534.3,3854.1,2760.3,1631.1,959.7,5706.4,2886.2,1913.6,3912.8,1892.4,1223.4,5148.4,10708.2,2279.0,1842.1,1591.6,2693.1,292.7,600.0,412.4,1795.0,595.7,8746.0,1130.4,331.8,3994.3,1175.5,1094.2,2686.0,435.7,1344.6,2871.0,411.0,3279.7,3711.8,728.2,1496.1,2432.3
2012-01-01,730.0,7327.8,5721.4,2704.5,2568.6,466.7,615.1,629.1,3961.0,303.3,1642.4,416.5,796.1,14600.4,3866.2,2755.2,1634.3,962.5,5710.6,2888.2,1918.1,3923.5,1898.7,1228.1,5166.1,10752.8,2283.4,1851.4,1597.3,2700.9,292.7,591.5,418.0,1802.8,595.8,8774.4,1133.8,332.8,4009.1,1176.3,1098.5,2691.7,437.0,1354.0,2883.2,411.1,3293.3,3724.0,729.0,1498.8,2440.1
2012-02-01,731.4,7337.6,5729.6,2708.1,2571.3,468.6,616.1,627.5,3965.3,304.0,1647.3,417.1,799.3,14621.2,3874.6,2764.2,1636.1,963.2,5725.8,2892.2,1920.5,3927.1,1898.8,1231.3,5182.3,10783.2,2286.2,1854.0,1602.7,2708.4,293.1,601.8,420.9,1804.9,598.2,8793.4,1134.7,334.6,4014.5,1176.6,1100.2,2692.5,436.5,1354.2,2892.9,411.2,3295.6,3727.7,728.9,1501.6,2442.8
2012-03-01,732.6,7356.1,5745.8,2717.4,2578.3,469.2,616.6,629.8,3975.6,305.1,1650.2,418.6,802.0,14659.0,3885.3,2778.7,1637.3,966.6,5743.5,2900.9,1924.3,3937.2,1905.2,1235.8,5200.7,10821.9,2294.1,1858.5,1606.1,2718.7,293.2,601.4,424.4,1810.1,598.7,8808.9,1136.6,335.2,4027.1,1179.4,1102.6,2697.0,437.0,1358.6,2898.0,412.7,3306.2,3733.4,730.6,1506.8,2451.3
2012-04-01,731.7,7381.5,5743.6,2723.9,2573.6,468.2,617.6,629.7,3979.1,303.5,1643.0,417.5,799.8,14673.7,3865.3,2784.4,1637.8,966.9,5729.6,2907.2,1934.6,3943.6,1906.0,1244.0,5193.4,10847.6,2298.8,1858.4,1611.0,2717.7,294.5,604.9,427.2,1807.9,599.3,8799.4,1139.2,334.4,4037.3,1179.2,1101.5,2689.6,438.7,1355.3,2895.3,414.7,3296.5,3728.0,728.6,1506.6,2451.4
2012-05-01,740.3,7381.6,5742.2,2718.0,2572.2,468.7,619.5,629.7,3987.4,305.1,1644.5,418.6,800.6,14714.9,3872.2,2784.4,1640.5,968.1,5729.4,2913.5,1935.7,3949.8,1902.9,1250.5,5202.1,10880.1,2302.8,1858.9,1613.0,2720.7,293.3,606.2,429.0,1811.6,599.7,8819.5,1141.9,334.8,4029.5,1179.4,1101.1,2691.8,440.0,1357.8,2898.9,413.7,3299.9,3724.5,732.5,1507.4,2452.3
2012-06-01,725.3,7397.5,5746.2,2722.6,2575.0,468.7,620.9,631.2,3976.8,304.4,1645.9,418.0,803.8,14766.2,3881.5,2783.3,1641.2,969.4,5725.4,2918.8,1933.3,3954.4,1904.0,1252.2,5209.7,10909.6,2309.7,1863.5,1615.2,2724.4,292.2,607.3,432.2,1814.2,599.5,8817.9,1145.2,335.3,4031.8,1178.9,1101.3,2692.6,440.1,1360.6,2903.4,414.4,3312.5,3726.8,730.5,1507.6,2462.0
2012-07-01,725.0,7402.1,5746.3,2714.4,2577.0,467.3,621.4,631.3,3982.6,304.9,1646.5,418.9,801.8,14780.6,3876.7,2777.8,1644.6,970.1,5718.3,2920.5,1927.6,3949.6,1901.6,1251.0,5198.6,10925.3,2313.5,1863.1,1612.2,2722.4,291.7,608.6,430.9,1810.7,598.6,8801.9,1143.9,334.8,4043.3,1175.0,1102.4,2695.6,440.6,1354.8,2896.7,413.5,3310.6,3718.5,729.6,1509.7,2454.5
2012-08-01,724.0,7412.1,5753.9,2726.3,2578.2,469.6,622.8,632.9,3992.9,305.3,1646.9,419.8,800.3,14805.8,3882.7,2781.0,1648.1,969.6,5719.2,2925.1,1925.8,3954.6,1906.3,1254.6,5199.9,10961.1,2316.5,1867.0,1614.4,2725.0,292.1,614.7,432.3,1808.8,598.4,8819.8,1147.5,334.4,4043.5,1176.6,1104.1,2697.1,441.3,1357.9,2903.2,413.7,3314.6,3732.7,731.5,1510.6,2468.2
2012-09-01,728.7,7431.5,5766.2,2739.2,2586.2,471.2,626.2,634.9,4001.5,305.5,1651.0,419.6,803.1,14829.5,3890.0,2785.2,1648.7,970.4,5729.6,2929.1,1926.8,3958.7,1908.4,1259.1,5207.3,10988.9,2323.1,1868.8,1616.8,2730.6,292.4,610.5,434.3,1813.2,598.5,8842.8,1150.1,335.1,4049.7,1175.3,1103.3,2700.9,443.2,1356.9,2916.2,414.7,3322.0,3746.4,735.1,1513.0,2476.1
2012-10-01,728.1,7457.4,5764.0,2740.4,2587.5,469.6,627.4,633.2,4009.5,304.3,1653.2,421.0,810.2,14862.6,3893.5,2788.6,1652.9,971.8,5728.9,2942.1,1932.0,3972.8,1911.7,1261.4,5219.7,11019.2,2333.1,1872.0,1624.9,2735.1,292.4,612.1,434.9,1815.6,598.4,8857.0,1152.9,339.6,4051.6,1175.8,1103.3,2703.4,442.8,1361.6,2916.9,414.7,3320.6,3758.0,738.3,1513.2,2477.8
